Reino,Filo,Classe,Ordem,Família,ID,Espécie,Autor,Nome Comum,Nome em Inglês,Natureza,Endemismo Mata Atlântica,Comportamento Migratório,Sensibilidade,Estado de SP (2018),Brasil (2018),IUCN (2021-1) ,CITES (2021) ,Localidade,Latitude,Longitude
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Burle Marx,-23.63227886,-46.72116091
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal do Carmo - Olavo Egydio Setubal,-23.57384163,-46.46432938
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal do Cordeiro - Martin Luther King,-23.64033209,-46.67762875
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Ecológico Chico Mendes,-23.50716926,-46.42714284
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Linear Ribeirão Caulim,-23.7955118,-46.73242125
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Previdência,-23.58095405,-46.72672188
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Santo Dias,-23.66283699,-46.77392008
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Severo Gomes,-23.63821607,-46.70439946
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Tenente Siqueira Campos - Trianon,-23.56258775,-46.6569692
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Clube de Campo São Paulo,-23.73314425,-46.72182615
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Clube Hípico de Santo Amaro,-23.64034715,-46.70768124
Animalia,Chordata,Mammalia,Primates,Cebidae,MM23,Callithrix jacchus,"(Linnaeus, 1758)",sagui-de-tufo-branco,Common Marmoset ,NatALOintINV,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Reserva Particular do Patrimônio Natural Fazenda Mutinga,-23.50052234,-46.75351809
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Alfredo Volpi,-23.58770441,-46.70255088
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Burle Marx,-23.63227886,-46.72116091
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Chácara das Flores,-23.52340291,-46.39872919
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal do Carmo - Olavo Egydio Setubal,-23.57384163,-46.46432938
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Ecológico Chico Mendes,-23.50716926,-46.42714284
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Independência,-23.5816763,-46.60985686
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Jardim da Luz,-23.53311201,-46.63487669
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Linear Ribeirão Caulim,-23.7955118,-46.73242125
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Raul Seixas,-23.55294991,-46.4434575
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Santo Dias,-23.66283699,-46.77392008
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Municipal Tenente Siqueira Campos - Trianon,-23.56258775,-46.6569692
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Parque Estadual do Jaraguá,-23.45328533,-46.77358477
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Clube de Campo São Paulo,-23.73314425,-46.72182615
Animalia,Chordata,Mammalia,Primates,Cebidae,MM24,Callithrix penicillata,"(É. Geoffroy St.-Hilaire, 1812)",sagui-de-tufo-preto,Black-tufted-ear Marmoset,NatALOintINV,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-II,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Primates,Cebidae,,Sapajus sp.,"Kerr, 1792",macaco-prego,Capuchin,NA,NA,NA,NA,NA,NA,NA,NA,Parque Municipal do Carmo - Olavo Egydio Setubal,-23.57384163,-46.46432938
Animalia,Chordata,Mammalia,Primates,Cebidae,,Sapajus sp.,"Kerr, 1792",macaco-prego,Capuchin,NA,NA,NA,NA,NA,NA,NA,NA,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Primates,Cebidae,MM25,Sapajus nigritus,"(Goldfuss, 1809)",macaco-prego,Black-horned Tufted Capuchin,NatAUT,EndMA,NA,NA,NL,MMA-NT,IUCN-NT,CITES-II,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Primates,Cebidae,MM25,Sapajus nigritus,"(Goldfuss, 1809)",macaco-prego,Black-horned Tufted Capuchin,NatAUT,EndMA,NA,NA,NL,MMA-NT,IUCN-NT,CITES-II,Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Primates,Cebidae,MM25,Sapajus nigritus,"(Goldfuss, 1809)",macaco-prego,Black-horned Tufted Capuchin,NatAUT,EndMA,NA,NA,NL,MMA-NT,IUCN-NT,CITES-II,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Primates,Pitheciidae,MM26,Callicebus nigrifrons,"(Spix, 1823)",sauá,Black-fronted Titi Monkey,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-NT,CITES-II,Parque Municipal Linear do Córrego do Bispo,-23.45153927,-46.65727371
Animalia,Chordata,Mammalia,Primates,Pitheciidae,MM26,Callicebus nigrifrons,"(Spix, 1823)",sauá,Black-fronted Titi Monkey,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-NT,CITES-II,Parque Natural Municipal Bororé,-23.80322338,-46.65257876
Animalia,Chordata,Mammalia,Primates,Pitheciidae,MM26,Callicebus nigrifrons,"(Spix, 1823)",sauá,Black-fronted Titi Monkey,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-NT,CITES-II,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Primates,Pitheciidae,MM26,Callicebus nigrifrons,"(Spix, 1823)",sauá,Black-fronted Titi Monkey,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-NT,CITES-II,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Primates,Pitheciidae,MM26,Callicebus nigrifrons,"(Spix, 1823)",sauá,Black-fronted Titi Monkey,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-NT,CITES-II,Fazenda Santa Maria,-23.42934939,-46.60828047
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM27,Lepus europaeus,"Pallas, 1778",lebre-européia,European Brown Hare,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM27,Lepus europaeus,"Pallas, 1778",lebre-européia,European Brown Hare,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Sítio Nakao,-23.86165308,-46.66959847
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Municipal Linear do Córrego do Bispo,-23.45153927,-46.65727371
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Natural Municipal Bororé,-23.80322338,-46.65257876
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Natural Municipal Itaim,-23.80741882,-46.71898656
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Natural Municipal Jaceguava,-23.77937311,-46.77398676
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Reserva Particular do Patrimônio Natural Messiânica (Planejado) e Solo Sagrado,-23.76563077,-46.75177482
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,MM28,Sylvilagus brasiliensis,"(Linnaeus, 1758)",tapiti,Tapeti,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-EN,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Barragem do Guarapiranga,-23.67597714,-46.71441887
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Burle Marx,-23.63227886,-46.72116091
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Cidade de Toronto,-23.50379184,-46.72679147
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal da Ciência,-23.59456437,-46.40301053
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Guabirobeira,-23.61683674,-46.43828583
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Guanhembu,-23.72994337,-46.6861696
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Itapaiúna,-23.62895228,-46.727978
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Pires Caboré,-23.61038925,-46.73907243
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Ribeirão Caulim,-23.7955118,-46.73242125
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,CEU Três Lagos,-23.76754878,-46.68075739
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parques Estadual Bruno Covas + Ciclovia Rio Pinheiros,-23.59596551,-46.69524988
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM29,Cavia fulgida,"Wagler, 1831",preá,Shiny Guinea Pig,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Barragem do Guarapiranga,-23.67597714,-46.71441887
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Cidade de Toronto,-23.50379184,-46.72679147
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal do Carmo - Olavo Egydio Setubal,-23.57384163,-46.46432938
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Guarapiranga,-23.67541484,-46.73249067
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Jardim Prainha,-23.7530741,-46.6539561
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Lajeado - Izaura Pereira de Souza Franzolin,-23.53819249,-46.40509567
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Castelo,-23.7138298,-46.71203005
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear do Córrego do Bispo,-23.45153927,-46.65727371
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Ribeirão Caulim,-23.7955118,-46.73242125
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Nascentes do Ribeirão Colônia,-23.84108773,-46.71925358
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Fazenda do Carmo,-23.58821482,-46.4628133
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Jaceguava,-23.77937311,-46.77398676
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parques Estadual Bruno Covas + Ciclovia Rio Pinheiros,-23.59596551,-46.69524988
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
